person_age,person_income,person_home_ownership,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate,person_emp_length
22,49000,MORTGAGE,VENTURE,A,7000,0,0.14,N,2,9.32,4.0
23,30000,RENT,DEBTCONSOLIDATION,D,6000,1,0.2,Y,3,16.319999999999997,4.0
23,36000,RENT,PERSONAL,A,6000,0,0.17,N,3,7.509999999999999,7.0
24,49000,MORTGAGE,VENTURE,E,20000,0,0.41,Y,4,15.57,2.0
24,49000,MORTGAGE,VENTURE,D,7000,0,0.14,Y,4,13.17,2.0
22,36000,RENT,DEBTCONSOLIDATION,A,6000,0,0.17,N,2,7.509999999999999,1.0
22,49032,MORTGAGE,EDUCATION,B,2400,0,0.05,N,2,11.86,6.000000000000001
22,49140,OWN,EDUCATION,C,3000,0,0.06,N,2,13.16,0.0
25,49152,MORTGAGE,MEDICAL,B,3000,0,0.06,N,2,11.71,7.0
24,36000,RENT,MEDICAL,D,6000,0,0.17,N,2,14.96,5.0
24,30000,RENT,PERSONAL,D,6000,1,0.2,Y,4,14.11,0.0
25,30000,RENT,EDUCATION,D,6000,1,0.2,Y,4,14.74,9.0
21,30000,RENT,EDUCATION,C,6000,1,0.2,Y,4,13.16,1.0
22,49200,MORTGAGE,DEBTCONSOLIDATION,A,21000,0,0.43,N,4,7.509999999999999,4.800000000000001
22,49200,MORTGAGE,VENTURE,A,4800,0,0.1,N,3,7.509999999999999,6.000000000000001
25,49200,MORTGAGE,MEDICAL,A,5600,0,0.11,N,2,7.49,6.000000000000001
26,30000,RENT,MEDICAL,E,6000,1,0.2,N,4,15.45,1.0
25,49200,MORTGAGE,EDUCATION,B,6000,0,0.12,N,2,10.0,2.0
24,49200,OWN,EDUCATION,C,4000,0,0.08,N,4,13.06,8.0
26,49200,OWN,HOMEIMPROVEMENT,B,10750,0,0.22,N,3,11.110000000000001,11.0
26,49200,MORTGAGE,EDUCATION,A,4800,0,0.1,N,3,6.17,8.0
23,36100,RENT,EDUCATION,B,6000,0,0.17,N,2,9.88,0.0
22,36250,RENT,EDUCATION,C,6000,0,0.17,Y,3,14.22,6.000000000000001
21,36450,RENT,EDUCATION,A,6000,0,0.16,N,3,8.63,0.0
22,36628,RENT,EDUCATION,B,6000,0,0.16,N,4,11.86,4.0
25,36852,RENT,EDUCATION,B,6000,0,0.16,N,2,12.42,1.0
23,31000,RENT,DEBTCONSOLIDATION,B,6000,1,0.19,N,2,11.71,1.0
24,37000,RENT,DEBTCONSOLIDATION,A,6000,0,0.16,N,2,7.660000000000001,1.0
24,49344,MORTGAGE,DEBTCONSOLIDATION,B,8500,0,0.17,N,4,9.99,6.000000000000001
24,37000,RENT,MEDICAL,A,6000,0,0.16,N,4,6.76,8.0
22,37000,RENT,EDUCATION,B,6000,0,0.16,N,4,11.83,5.0
26,49441,OWN,HOMEIMPROVEMENT,A,12000,0,0.24,N,4,6.99,11.0
21,37200,RENT,DEBTCONSOLIDATION,B,6000,0,0.16,N,4,11.71,2.0
24,37200,RENT,PERSONAL,B,6000,0,0.16,N,3,9.99,2.0
22,37500,RENT,MEDICAL,B,6000,0,0.16,N,2,12.42,6.000000000000001
24,37920,RENT,DEBTCONSOLIDATION,A,6000,0,0.16,N,3,6.99,4.0
22,49500,MORTGAGE,VENTURE,B,10000,0,0.2,N,3,10.36,5.0
25,32000,RENT,DEBTCONSOLIDATION,C,6000,1,0.19,Y,2,12.99,9.0
25,49500,MORTGAGE,DEBTCONSOLIDATION,A,2400,0,0.05,N,2,7.509999999999999,2.0
25,38000,RENT,PERSONAL,A,6000,0,0.16,N,4,6.99,8.0
22,38000,RENT,EDUCATION,C,6000,0,0.16,Y,4,13.57,2.0
25,49500,MORTGAGE,DEBTCONSOLIDATION,C,9250,0,0.19,Y,2,13.79,3.0000000000000004
24,38000,RENT,DEBTCONSOLIDATION,B,6000,0,0.16,N,2,10.39,0.0
23,38000,RENT,EDUCATION,B,6000,0,0.16,N,2,10.459999999999999,5.0
22,49536,MORTGAGE,DEBTCONSOLIDATION,A,5200,0,0.1,N,2,6.62,6.000000000000001
25,38004,RENT,DEBTCONSOLIDATION,B,6000,0,0.16,N,2,11.89,0.0
24,43590,MORTGAGE,MEDICAL,B,8000,1,0.18,N,3,11.83,8.0
23,43600,MORTGAGE,DEBTCONSOLIDATION,B,25000,1,0.57,N,3,10.026000000000002,5.0
22,49600,MORTGAGE,VENTURE,D,10000,0,0.2,Y,3,14.96,4.0
24,49600,MORTGAGE,HOMEIMPROVEMENT,A,2500,0,0.05,N,2,7.4,8.0
25,49600,MORTGAGE,MEDICAL,C,10000,0,0.2,Y,4,11.66,9.0
25,43633,MORTGAGE,DEBTCONSOLIDATION,D,9000,1,0.21,N,3,15.619999999999997,3.0000000000000004
24,33000,RENT,DEBTCONSOLIDATION,D,6000,1,0.18,N,2,15.619999999999997,3.0000000000000004
22,33000,RENT,HOMEIMPROVEMENT,B,6000,1,0.18,N,4,11.427999999999999,3.0000000000000004
25,49713,MORTGAGE,DEBTCONSOLIDATION,B,12000,0,0.24,N,2,11.86,7.0
25,49716,MORTGAGE,MEDICAL,A,8000,0,0.16,N,2,9.32,6.000000000000001
21,39000,RENT,EDUCATION,B,6000,0,0.15,N,3,10.38,4.0
22,33000,RENT,EDUCATION,D,6000,1,0.18,N,4,14.455999999999998,2.0
22,39000,RENT,EDUCATION,A,6000,0,0.15,N,3,8.0,1.0
25,33600,RENT,DEBTCONSOLIDATION,D,6000,1,0.18,Y,2,15.58,9.0
21,39900,RENT,DEBTCONSOLIDATION,B,6000,0,0.15,N,3,11.49,3.0000000000000004
23,39996,RENT,DEBTCONSOLIDATION,A,6000,0,0.15,N,3,7.509999999999999,2.0
25,39996,RENT,VENTURE,B,6000,0,0.15,N,4,9.7,9.0
23,39996,RENT,EDUCATION,C,6000,0,0.15,N,3,11.66,0.0
25,49920,MORTGAGE,DEBTCONSOLIDATION,A,3325,0,0.07,N,3,5.42,9.0
25,40000,RENT,MEDICAL,B,6000,0,0.15,N,3,10.65,2.0
22,40000,RENT,MEDICAL,B,6000,0,0.15,N,4,12.69,1.0
22,49920,MORTGAGE,EDUCATION,C,10000,0,0.2,N,3,12.529999999999998,1.0
24,40000,RENT,MEDICAL,B,6000,0,0.15,N,3,10.835999999999999,2.0
26,49992,MORTGAGE,DEBTCONSOLIDATION,B,6000,0,0.12,N,2,10.99,10.0
26,49995,MORTGAGE,EDUCATION,B,10000,0,0.2,N,3,11.71,10.0
24,40000,RENT,EDUCATION,A,6000,0,0.15,N,3,6.62,3.0000000000000004
23,50000,OWN,EDUCATION,B,10000,0,0.2,N,3,11.71,7.0
24,40000,RENT,PERSONAL,C,6000,0,0.15,Y,3,13.99,4.0
25,40000,RENT,EDUCATION,A,6000,0,0.15,N,3,7.660000000000001,0.0
26,40000,RENT,EDUCATION,B,6000,0,0.15,N,2,11.034000000000002,4.0
22,50000,MORTGAGE,EDUCATION,B,22000,0,0.44,N,2,9.91,2.0
22,40000,RENT,VENTURE,A,6000,0,0.15,N,2,7.660000000000001,0.0
25,50000,MORTGAGE,EDUCATION,C,10000,0,0.2,Y,4,13.49,10.0
23,40000,RENT,EDUCATION,A,6000,0,0.15,N,4,5.79,3.0000000000000004
25,40000,RENT,PERSONAL,A,6000,0,0.15,N,4,7.88,5.0
25,50000,MORTGAGE,PERSONAL,C,20000,0,0.4,N,4,15.269999999999998,9.0
22,40000,RENT,VENTURE,A,6000,0,0.15,N,4,7.509999999999999,5.0
23,40000,RENT,MEDICAL,A,6000,0,0.15,N,3,8.94,5.0
24,50000,MORTGAGE,PERSONAL,A,6000,0,0.12,N,3,7.509999999999999,2.0
22,50000,MORTGAGE,EDUCATION,B,13000,0,0.26,N,3,10.65,6.000000000000001
22,40000,RENT,EDUCATION,C,6000,0,0.15,Y,3,12.87,0.0
22,34000,RENT,PERSONAL,A,6000,1,0.18,N,2,7.96,4.0
23,40000,RENT,PERSONAL,A,6000,0,0.15,N,2,7.68,1.0
21,50000,MORTGAGE,EDUCATION,C,9000,0,0.18,N,4,13.49,5.0
22,40000,RENT,VENTURE,A,6000,0,0.15,N,3,8.32,0.0
21,40000,RENT,EDUCATION,B,6000,0,0.15,N,3,10.08,1.0
23,34255,RENT,VENTURE,G,6000,1,0.18,Y,3,22.11,7.0
23,50000,OWN,VENTURE,A,7000,0,0.14,N,4,8.9,5.0
24,41000,RENT,EDUCATION,A,6000,0,0.15,N,3,8.9,3.0000000000000004
24,50000,MORTGAGE,EDUCATION,B,18650,0,0.37,N,3,9.91,0.0
22,50000,MORTGAGE,EDUCATION,A,4800,0,0.1,N,3,6.029999999999999,6.000000000000001
23,41000,RENT,MEDICAL,B,6000,0,0.15,N,2,10.99,3.0000000000000004
26,44000,MORTGAGE,PERSONAL,D,20000,1,0.45,Y,2,17.27,10.0
24,41004,RENT,EDUCATION,A,6000,0,0.15,N,4,7.68,8.0
23,41124,RENT,DEBTCONSOLIDATION,A,6000,0,0.15,N,4,7.49,7.0
22,50000,MORTGAGE,VENTURE,B,6000,0,0.12,N,4,12.69,6.000000000000001
24,44000,MORTGAGE,HOMEIMPROVEMENT,A,2200,1,0.05,N,4,8.9,4.0
25,35196,RENT,MEDICAL,D,6000,1,0.17,N,3,14.539999999999996,2.0
25,50000,MORTGAGE,VENTURE,A,18650,0,0.37,N,4,7.9,9.0
25,42000,RENT,MEDICAL,B,6000,0,0.14,N,2,12.42,5.0
22,42000,RENT,DEBTCONSOLIDATION,B,6000,0,0.14,N,2,10.65,6.000000000000001
23,42000,RENT,VENTURE,B,6000,0,0.14,N,4,9.99,5.0
26,42000,RENT,EDUCATION,A,6000,0,0.14,N,2,7.29,3.0000000000000004
23,50000,MORTGAGE,EDUCATION,B,17000,0,0.34,N,3,12.42,6.000000000000001
23,50000,MORTGAGE,EDUCATION,A,3000,0,0.06,N,4,6.029999999999999,7.0
25,50000,MORTGAGE,HOMEIMPROVEMENT,C,11200,0,0.22,Y,4,14.27,6.000000000000001
24,42000,RENT,DEBTCONSOLIDATION,C,6000,0,0.14,N,4,12.68,8.0
25,50000,MORTGAGE,DEBTCONSOLIDATION,B,12500,0,0.25,N,4,10.65,8.0
25,42000,RENT,MEDICAL,B,6000,0,0.14,N,4,10.91,1.0
24,50000,OWN,DEBTCONSOLIDATION,D,15000,0,0.3,N,4,16.29,5.0
26,42000,RENT,VENTURE,B,6000,0,0.14,N,4,11.12,0.0
26,42000,RENT,MEDICAL,C,6000,0,0.14,N,4,12.73,8.0
25,50000,OWN,HOMEIMPROVEMENT,B,20000,0,0.4,N,4,11.71,2.0
22,42000,RENT,EDUCATION,A,6000,0,0.14,N,3,8.258,7.0
23,42996,RENT,EDUCATION,C,6000,0,0.14,Y,2,12.84,2.0
25,50000,MORTGAGE,DEBTCONSOLIDATION,A,17000,0,0.34,N,2,6.029999999999999,3.0000000000000004
25,44000,MORTGAGE,DEBTCONSOLIDATION,D,15000,1,0.34,Y,2,14.271999999999997,9.0
22,50000,MORTGAGE,VENTURE,B,10000,0,0.2,N,4,12.69,4.2
26,50000,MORTGAGE,DEBTCONSOLIDATION,A,8000,0,0.16,N,4,6.62,3.0000000000000004
25,50000,MORTGAGE,VENTURE,E,8000,0,0.16,N,2,19.42,0.0
23,50000,MORTGAGE,DEBTCONSOLIDATION,A,2000,0,0.04,N,4,6.62,7.0
21,50000,MORTGAGE,VENTURE,A,3500,0,0.07,N,4,6.029999999999999,5.0
25,50000,MORTGAGE,DEBTCONSOLIDATION,A,2600,0,0.05,N,3,6.029999999999999,0.0
26,44000,MORTGAGE,DEBTCONSOLIDATION,D,3500,1,0.08,N,3,16.29,3.0000000000000004
25,44000,RENT,EDUCATION,B,6000,0,0.14,N,4,12.69,1.0
23,44000,RENT,MEDICAL,C,6000,0,0.14,Y,4,14.22,2.0
22,50000,MORTGAGE,PERSONAL,A,8000,0,0.16,N,3,6.029999999999999,6.000000000000001
24,44000,RENT,MEDICAL,A,6000,0,0.14,N,2,8.0,1.0
23,50000,OWN,PERSONAL,B,12600,0,0.25,N,4,11.71,4.0
24,50000,OWN,VENTURE,B,5000,0,0.1,N,3,12.69,5.0
25,50000,MORTGAGE,VENTURE,A,10000,0,0.2,N,2,7.9,2.0
26,45000,RENT,EDUCATION,B,6000,0,0.13,N,2,9.91,1.0
24,50000,MORTGAGE,VENTURE,B,7500,0,0.15,N,4,11.71,7.0
24,50000,OWN,HOMEIMPROVEMENT,B,20000,0,0.4,N,2,12.69,7.0
26,45000,RENT,VENTURE,B,6000,0,0.13,N,2,11.71,1.0
24,50000,MORTGAGE,VENTURE,A,13700,0,0.27,N,3,6.029999999999999,8.0
25,39000,RENT,VENTURE,C,6000,1,0.15,Y,2,13.49,0.0
22,50000,MORTGAGE,PERSONAL,A,15000,0,0.3,N,3,7.9,6.000000000000001
23,39000,RENT,EDUCATION,D,6000,1,0.15,N,3,15.99,1.0
23,50000,MORTGAGE,EDUCATION,A,10000,0,0.2,N,4,6.029999999999999,3.0000000000000004
24,50000,MORTGAGE,MEDICAL,A,12000,0,0.24,N,4,6.62,2.0
26,50000,OWN,VENTURE,A,9825,0,0.2,N,4,7.9,10.0
22,50000,MORTGAGE,VENTURE,C,10000,0,0.2,N,4,14.24,6.000000000000001
26,45000,RENT,MEDICAL,A,6000,0,0.13,N,2,7.49,3.0000000000000004
24,45000,RENT,EDUCATION,B,6000,0,0.13,N,3,11.188,5.0
26,50000,MORTGAGE,VENTURE,A,17200,0,0.34,N,4,7.509999999999999,4.0
25,50000,OWN,EDUCATION,E,9175,0,0.18,N,4,19.42,9.0
23,39000,RENT,MEDICAL,D,6000,1,0.15,Y,3,14.09,7.0
26,45000,RENT,EDUCATION,A,6000,0,0.13,N,2,5.79,3.0000000000000004
22,45000,RENT,PERSONAL,C,6000,0,0.13,N,4,13.23,0.0
23,45000,RENT,VENTURE,B,6000,0,0.13,N,3,11.86,2.0
23,45000,RENT,VENTURE,B,6000,0,0.13,N,2,11.49,7.0
22,50000,MORTGAGE,DEBTCONSOLIDATION,A,12000,0,0.24,N,4,7.9,6.000000000000001
22,50000,MORTGAGE,PERSONAL,A,7800,0,0.16,N,3,6.62,6.000000000000001
26,50000,MORTGAGE,DEBTCONSOLIDATION,A,5400,0,0.11,N,2,8.9,10.0
22,39000,RENT,HOMEIMPROVEMENT,C,6000,1,0.15,Y,2,13.22,6.000000000000001
24,45000,RENT,PERSONAL,B,6000,0,0.13,N,3,11.196,8.0
23,45000,RENT,DEBTCONSOLIDATION,C,6000,0,0.13,N,2,12.529999999999998,8.0
21,45000,RENT,MEDICAL,A,6000,0,0.13,N,4,9.38,5.0
25,39396,RENT,VENTURE,D,6000,1,0.15,Y,3,15.31,0.0
26,50000,OWN,EDUCATION,B,3000,0,0.06,N,2,9.91,6.000000000000001
26,50000,MORTGAGE,VENTURE,A,7200,0,0.14,N,2,6.62,7.0
26,39600,RENT,PERSONAL,B,6000,1,0.15,N,3,12.42,3.0000000000000004
24,50000,MORTGAGE,VENTURE,A,15000,0,0.3,N,2,8.9,3.0000000000000004
22,50000,OWN,EDUCATION,B,1000,0,0.02,N,2,9.91,6.000000000000001
23,50000,MORTGAGE,VENTURE,A,6100,0,0.12,N,4,7.782,0.0
25,46000,RENT,PERSONAL,C,6000,0,0.13,Y,4,14.719999999999997,3.0000000000000004
24,50000,MORTGAGE,PERSONAL,D,22800,0,0.46,N,2,17.27,5.0
25,50000,MORTGAGE,DEBTCONSOLIDATION,A,9000,0,0.18,N,2,6.029999999999999,4.0
24,46151,RENT,DEBTCONSOLIDATION,B,6000,0,0.13,N,4,10.59,2.0
21,46200,RENT,EDUCATION,A,6000,0,0.13,N,4,7.326,5.0
25,50000,MORTGAGE,DEBTCONSOLIDATION,A,8000,0,0.16,N,4,5.42,5.0
23,46443,RENT,EDUCATION,A,6000,0,0.13,N,4,7.9,7.0
26,50000,OWN,PERSONAL,C,4200,0,0.08,Y,4,12.99,8.0
24,50000,MORTGAGE,PERSONAL,B,8000,0,0.16,N,3,10.99,8.0
25,46500,RENT,EDUCATION,B,6000,0,0.13,N,2,8.88,1.0
22,40680,RENT,HOMEIMPROVEMENT,B,6000,1,0.15,N,4,11.36,2.0
24,47000,RENT,VENTURE,A,6000,0,0.13,N,3,8.9,7.0
23,50000,MORTGAGE,VENTURE,A,6400,0,0.13,N,4,8.49,2.0
25,47000,RENT,VENTURE,B,6000,0,0.13,N,2,11.71,6.000000000000001
24,47000,RENT,DEBTCONSOLIDATION,B,6000,0,0.13,N,4,10.99,8.0
24,47000,RENT,PERSONAL,A,6000,0,0.13,N,2,7.660000000000001,3.0000000000000004
22,47000,RENT,MEDICAL,A,6000,0,0.13,N,3,5.42,2.0
25,47000,RENT,EDUCATION,C,6000,0,0.13,Y,3,12.87,1.0
26,47000,RENT,DEBTCONSOLIDATION,B,6000,0,0.13,N,4,10.33,1.0
23,41500,RENT,EDUCATION,E,6000,1,0.14,N,2,16.7,3.0000000000000004
26,50000,OWN,PERSONAL,A,14400,0,0.29,N,4,7.49,10.0
24,41628,RENT,DEBTCONSOLIDATION,C,6000,1,0.14,Y,2,11.28,6.000000000000001
24,47928,RENT,MEDICAL,B,6000,0,0.13,N,2,12.529999999999998,1.0
23,44000,MORTGAGE,MEDICAL,B,5400,1,0.12,N,2,10.99,3.0000000000000004
24,48000,RENT,EDUCATION,A,6000,0,0.13,N,3,8.004000000000001,0.0
26,44000,MORTGAGE,EDUCATION,A,10000,1,0.23,N,4,5.42,6.000000000000001
23,50000,OWN,VENTURE,B,2800,0,0.06,N,2,10.59,0.0
23,42000,RENT,HOMEIMPROVEMENT,C,6000,1,0.14,N,4,12.99,1.0
26,50000,MORTGAGE,VENTURE,B,8000,0,0.16,N,2,10.59,8.0
25,48000,RENT,MEDICAL,C,6000,0,0.13,Y,3,12.99,2.0
22,48000,RENT,VENTURE,A,6000,0,0.13,N,4,7.49,6.000000000000001
25,48000,RENT,PERSONAL,B,6000,0,0.13,N,4,10.37,2.0
24,50000,MORTGAGE,VENTURE,D,11000,0,0.22,N,3,16.89,7.0
26,50000,MORTGAGE,HOMEIMPROVEMENT,B,12375,0,0.25,N,3,10.99,5.0
23,50000,MORTGAGE,VENTURE,A,3600,0,0.07,N,2,5.99,5.0
21,48000,RENT,VENTURE,C,6000,0,0.13,N,4,13.479999999999999,5.0
22,50000,MORTGAGE,VENTURE,B,7200,0,0.14,N,3,11.245999999999999,6.000000000000001
22,44000,MORTGAGE,VENTURE,D,6400,1,0.15,Y,2,15.99,6.000000000000001
25,44000,MORTGAGE,DEBTCONSOLIDATION,A,9800,1,0.22,N,4,7.49,9.0
24,42000,RENT,HOMEIMPROVEMENT,D,6000,1,0.14,Y,3,14.96,2.0
26,48000,RENT,EDUCATION,A,6000,0,0.13,N,4,8.59,0.0
26,50000,OWN,PERSONAL,A,7500,0,0.15,N,2,5.99,10.0
23,50000,MORTGAGE,MEDICAL,B,10000,0,0.2,N,3,10.99,3.0000000000000004
22,50000,MORTGAGE,DEBTCONSOLIDATION,A,9000,0,0.18,N,2,8.49,7.0
23,48000,RENT,EDUCATION,B,6000,0,0.13,N,3,11.89,3.0000000000000004
23,42000,RENT,DEBTCONSOLIDATION,D,6000,1,0.14,N,4,14.42,3.0000000000000004
23,50000,OWN,VENTURE,A,2050,0,0.04,N,2,7.49,7.0
23,42000,RENT,PERSONAL,C,6000,1,0.14,N,4,12.41,2.0
24,48000,RENT,MEDICAL,C,6000,0,0.13,Y,4,12.22,8.0
23,48500,RENT,MEDICAL,A,6000,0,0.12,N,3,9.32,1.0
23,44000,MORTGAGE,PERSONAL,A,10000,1,0.23,N,4,8.49,7.0
22,48996,RENT,PERSONAL,B,6000,0,0.12,N,2,11.064,6.000000000000001
23,49000,RENT,DEBTCONSOLIDATION,A,6000,0,0.12,N,3,7.9,6.000000000000001
22,50000,OWN,MEDICAL,A,3600,0,0.07,N,2,7.198,1.0
24,50000,MORTGAGE,HOMEIMPROVEMENT,C,6000,0,0.12,Y,4,13.99,7.0
25,49000,RENT,EDUCATION,C,6000,0,0.12,Y,2,14.546000000000001,8.0
23,49152,RENT,PERSONAL,A,6000,0,0.12,N,3,7.9,2.0
21,49200,RENT,EDUCATION,C,6000,0,0.12,N,3,13.719999999999999,4.0
22,50000,MORTGAGE,MEDICAL,B,8000,0,0.16,N,4,10.59,4.0
24,49500,RENT,EDUCATION,D,6000,0,0.12,Y,4,16.07,9.0
21,50000,MORTGAGE,DEBTCONSOLIDATION,A,5375,0,0.11,N,3,7.49,5.0
22,50000,RENT,MEDICAL,B,6000,0,0.12,N,2,10.65,4.0
23,50000,RENT,DEBTCONSOLIDATION,B,6000,0,0.12,N,3,11.49,4.0
23,50000,MORTGAGE,DEBTCONSOLIDATION,B,15000,0,0.3,N,4,9.99,7.0
24,50000,RENT,PERSONAL,A,6000,0,0.12,N,4,7.49,0.0
24,44000,MORTGAGE,MEDICAL,B,5000,1,0.11,N,3,11.99,2.8000000000000003
24,50000,RENT,MEDICAL,C,6000,0,0.12,N,4,14.789999999999997,5.0
22,50000,RENT,DEBTCONSOLIDATION,C,6000,0,0.12,Y,2,13.49,3.0000000000000004
25,50000,RENT,MEDICAL,C,6000,0,0.12,Y,3,14.789999999999997,1.0
24,50000,MORTGAGE,EDUCATION,A,9600,0,0.19,N,3,6.99,8.0
23,50000,RENT,VENTURE,C,6000,0,0.12,N,3,13.49,4.0
25,50000,RENT,HOMEIMPROVEMENT,C,6000,0,0.12,Y,3,12.99,5.0
22,50000,OWN,PERSONAL,B,5000,0,0.1,N,3,12.62,4.0
26,50000,RENT,PERSONAL,B,6000,0,0.12,N,3,10.457999999999998,4.0
24,50000,MORTGAGE,PERSONAL,B,3500,0,0.07,N,2,10.99,5.0
24,50000,RENT,MEDICAL,A,6000,0,0.12,N,4,5.79,1.0
26,50000,OWN,MEDICAL,A,12000,0,0.24,N,4,8.49,7.0
23,50000,RENT,DEBTCONSOLIDATION,A,6000,0,0.12,N,2,5.79,4.0
21,50000,MORTGAGE,PERSONAL,B,7000,0,0.14,N,3,10.59,5.0
25,50000,RENT,HOMEIMPROVEMENT,C,6000,0,0.12,N,3,14.17,9.0
21,50000,RENT,MEDICAL,B,6000,0,0.12,N,2,10.75,5.0
22,50000,RENT,DEBTCONSOLIDATION,B,6000,0,0.12,N,3,10.25,3.0000000000000004
24,50000,MORTGAGE,EDUCATION,B,15000,0,0.3,N,3,9.99,8.0
23,50000,RENT,PERSONAL,B,6000,0,0.12,N,3,11.48,5.0
22,44000,MORTGAGE,MEDICAL,A,5000,1,0.11,N,4,5.42,6.000000000000001
26,50000,MORTGAGE,DEBTCONSOLIDATION,B,10800,0,0.22,N,4,10.99,6.000000000000001
23,50000,OWN,VENTURE,A,4800,0,0.1,N,3,5.99,4.0
22,50000,RENT,PERSONAL,B,6000,0,0.12,N,2,11.89,6.000000000000001
23,50000,MORTGAGE,VENTURE,A,7000,0,0.14,N,3,5.99,6.000000000000001
22,50000,RENT,DEBTCONSOLIDATION,B,6000,0,0.12,N,4,10.459999999999999,2.0
22,50000,MORTGAGE,DEBTCONSOLIDATION,A,6400,0,0.13,N,4,7.29,0.0
26,44000,MORTGAGE,PERSONAL,B,11500,1,0.26,N,3,9.629999999999999,4.0
22,50508,RENT,VENTURE,A,6000,0,0.12,N,3,5.42,5.0
24,50000,MORTGAGE,DEBTCONSOLIDATION,B,5000,0,0.1,N,4,10.0,4.0
23,50000,MORTGAGE,PERSONAL,A,6000,0,0.12,N,2,6.92,3.0000000000000004
22,50650,RENT,DEBTCONSOLIDATION,B,6000,0,0.12,N,2,11.86,4.0
24,50000,MORTGAGE,EDUCATION,A,3000,0,0.06,N,2,7.660000000000001,8.0
24,50740,RENT,MEDICAL,A,6000,0,0.12,N,3,9.629999999999999,0.0
24,45000,RENT,MEDICAL,E,6000,1,0.13,N,3,17.189999999999998,0.0
25,50000,MORTGAGE,PERSONAL,A,10000,0,0.2,N,2,6.92,9.0
26,51356,RENT,DEBTCONSOLIDATION,A,6000,0,0.12,N,4,5.79,4.0
26,51500,RENT,MEDICAL,B,6000,0,0.12,N,3,10.75,3.0000000000000004
25,51541,RENT,DEBTCONSOLIDATION,B,6000,0,0.12,N,4,12.18,0.0
26,45928,RENT,HOMEIMPROVEMENT,A,6000,1,0.13,N,4,7.9,5.0
23,52000,RENT,DEBTCONSOLIDATION,C,6000,0,0.12,N,4,14.22,4.0
25,50000,MORTGAGE,HOMEIMPROVEMENT,B,8000,0,0.16,N,2,10.0,9.0
25,52000,RENT,VENTURE,C,6000,0,0.12,Y,4,12.87,2.0
25,52000,RENT,VENTURE,D,6000,0,0.12,Y,2,14.96,4.0
26,52000,RENT,HOMEIMPROVEMENT,E,6000,0,0.12,N,3,15.679999999999998,10.0
24,52800,RENT,HOMEIMPROVEMENT,B,6000,0,0.11,N,4,9.91,3.0000000000000004
22,50000,OWN,VENTURE,A,6400,0,0.13,N,4,6.92,6.000000000000001
25,53000,RENT,HOMEIMPROVEMENT,A,6000,0,0.11,N,4,7.9,9.0
22,50000,OWN,EDUCATION,A,5000,0,0.1,N,4,7.29,3.0000000000000004
24,53000,RENT,EDUCATION,B,6000,0,0.11,N,2,11.49,0.0
23,50000,MORTGAGE,DEBTCONSOLIDATION,A,6000,0,0.12,N,4,7.660000000000001,5.0
22,53819,RENT,EDUCATION,A,6000,0,0.11,N,3,7.42,2.0
26,50000,MORTGAGE,DEBTCONSOLIDATION,A,10000,0,0.2,N,3,6.5680000000000005,9.0
22,50000,MORTGAGE,VENTURE,A,6800,0,0.14,N,4,6.92,6.000000000000001
22,50000,MORTGAGE,PERSONAL,B,6000,0,0.12,N,3,11.110000000000001,3.0000000000000004
22,54000,RENT,PERSONAL,C,6000,0,0.11,N,3,12.98,6.000000000000001
24,54000,RENT,EDUCATION,A,6000,0,0.11,N,3,7.14,2.0
26,48000,RENT,PERSONAL,E,6000,1,0.13,N,4,16.45,0.0
26,50000,MORTGAGE,HOMEIMPROVEMENT,B,6000,0,0.12,N,3,10.857999999999999,10.0
25,54000,RENT,HOMEIMPROVEMENT,A,6000,0,0.11,N,4,8.59,4.0
23,54000,RENT,EDUCATION,C,6000,0,0.11,Y,4,12.529999999999998,0.0
23,54516,RENT,VENTURE,B,6000,0,0.11,N,3,9.91,3.0000000000000004
22,50000,MORTGAGE,VENTURE,B,8800,0,0.18,N,4,11.110000000000001,7.0
22,50000,MORTGAGE,EDUCATION,A,12000,0,0.24,N,3,7.29,4.0
25,50000,MORTGAGE,EDUCATION,C,4000,0,0.08,Y,3,13.43,5.0
26,48700,RENT,MEDICAL,D,6000,1,0.12,N,3,14.589999999999998,0.0
22,54996,RENT,VENTURE,B,6000,0,0.11,N,3,10.75,4.0
26,50000,MORTGAGE,VENTURE,B,15000,0,0.3,N,2,10.37,1.0
25,50000,MORTGAGE,PERSONAL,A,12000,0,0.24,N,2,6.626,9.0
25,55000,RENT,DEBTCONSOLIDATION,B,6000,0,0.11,N,2,10.65,0.0
22,55000,RENT,EDUCATION,C,6000,0,0.11,Y,2,14.27,6.000000000000001
23,50000,MORTGAGE,DEBTCONSOLIDATION,B,14400,0,0.29,N,2,10.0,2.0
22,55000,RENT,EDUCATION,A,6000,0,0.11,N,3,8.9,2.0
25,55000,RENT,HOMEIMPROVEMENT,B,6000,0,0.11,N,3,10.768,3.0000000000000004
24,55000,RENT,DEBTCONSOLIDATION,A,6000,0,0.11,N,4,6.029999999999999,0.0
22,55000,RENT,EDUCATION,A,6000,0,0.11,N,2,6.62,6.000000000000001
24,50000,MORTGAGE,PERSONAL,A,7000,0,0.14,N,4,5.42,2.0
23,55000,RENT,EDUCATION,B,6000,0,0.11,N,2,10.99,7.0
